3, 3, 3, 0
8.474428664952983,7.025,2.22,-1.5707963267948966
13.106488106715217,9.825000000000001,3.0949999999999998,1.5707963267948966
9.792030990351742,14.025,2.22,-1.5707963267948966
10.618130791102368,21.025000000000002,3.0949999999999998,-1.5707963267948966
8.643096161838555,23.825,2.22,1.5707963267948966
13.437912739050526,23.825,1.35,1.5707963267948966
6.15410444019993,28.025000000000002,1.35,-1.5707963267948966
8.44372943267744,30.824999999999996,1.35,1.5707963267948966
31.262497085674866,9.825000000000001,3.0949999999999998,1.5707963267948966
26.092480708655014,16.825,2.22,1.5707963267948966
26.349175627474168,21.025000000000002,2.22,-1.5707963267948966
29.759942621672764,21.025000000000002,3.0949999999999998,-1.5707963267948966
31.07032061202702,30.824999999999996,3.0949999999999998,1.5707963267948966
44.10253328706711,14.025,1.35,-1.5707963267948966
51.37100004131419,23.825,2.22,1.5707963267948966
51.08942161776541,28.025000000000002,3.0949999999999998,-1.5707963267948966
